ID,Accession,Target,TargetID,Experiment,Literature,Tissue
hsa-miR-34a-5p,MIMAT0000255,NFE2L1,4779,PAR-CLIP//HITS-CLIP//Microarrays,26701625|21572407|24038734|34031238|23592263|24389009|27292025|24668909|33406413|30455455|24906430|26061048|27150721|27418678|26602609|35269913|23313552|17540599|22927820,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,NFKB1,4790,PCR array//HITS-CLIP//PAR-CLIP,28097098|24038734|24906430|22100165|26701625|23024010|24389009|27150721|34031238|35269913|27418678|26602609|24374217|23592263|27292025,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,NLRC5,84166,Luciferase reporter assay//qRT-PCR//Western blot//HITS-CLIP//PAR-CLIP//Microarrays//Biotin-Microarrays,27423514|22927820|35269913|22291592|17540599|26061048|22102825|24389009,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,NNT,23530,Proteomics//HITS-CLIP//PAR-CLIP//pSILAC,21566225|27418678|26061048|24389009|22291592|30455455|23313552|24038734|22927820|35269913|24906430,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,NOD1,10392,PCR array//HITS-CLIP,28097098|33406413|26061048,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,NOL3,8996,PCR array//HITS-CLIP//Biotin-Microarrays,28097098|24906430|22102825|27418678,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,NOTCH1,4851,ELISA//Flow//Immunofluorescence//Immunohistochemistry//Luciferase reporter assay//Microarray//qRT-PCR//Western blot//Other//HITS-CLIP//qPCR//Western Blot//PAR-CLIP//Luciferase Reporter Assay//Biotin-Microarrays,14697198|19461653|20351093|19773441|17150773|22363487|22684561|23085450|23226240|22438124|23035210|23430952|28145431|26493107|28129650|24389009|24038734|26701625|23327670|27418678|35269913|33406413|22291592|30455455|26061048|23446348|24374217|22100165|34031238|27150721|22102825|30742093|18803879|33740991|18942116,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,NOTCH2,4853,Immunoblot//Immunocytochemistry//Luciferase reporter assay//Microarray//qRT-PCR//Western blot//Other//HITS-CLIP//PAR-CLIP//Biotin-Microarrays//Microarrays//R-Seq,19773441|22363487|24038734|24906430|22927820|27292025|24389009|30455455|23446348|22100165|24374217|23592263|26701625|26061048|27150721|34031238|25768906|22102825|27418678|23313552|21572407|24668909|30670076|23024010|26602609|22291592|23824327|35269913|22012620,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,NR4A2,4929,Luciferase reporter assay//HITS-CLIP//PAR-CLIP//R-Seq//Biotin-Microarrays,27121375|24038734|23313552|34031238|23592263|24389009|30670076|26061048|22102825|26701625|24906430|27150721|35269913|30455455,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,NSUN5,55695,Proteomics//HITS-CLIP//pSILAC,21566225|33406413|27150721|26061048|26962949,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,NT5C2,22978,Proteomics//HITS-CLIP//pSILAC//PAR-CLIP,21566225|27150721|24389009|33406413|27418678|27292025|34031238|24906430,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,NT5E,4907,Proteomics//HITS-CLIP//PAR-CLIP//R-Seq//Microarrays//pSILAC,21566225|24038734|26061048|27292025|30670076|23313552|26701625|17540599|35269913|24389009,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,NUCKS1,64710,Proteomics//PAR-CLIP//HITS-CLIP//pSILAC,21566225|20371350|26061048|23313552|27150721|27292025|33406413|23446348|24906430|22291592|22927820|24389009|30455455|24038734|23592263|22100165|26701625|24668909|27418678|22012620,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,NUDT3,11165,PAR-CLIP//HITS-CLIP//Biotin-Microarrays,27292025|30455455|26061048|24389009|24668909|27150721|24906430|22102825|34031238|26701625,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,NUDT5,11164,CLASH//HITS-CLIP//PAR-CLIP,23622248|26061048|26701625|24389009|23592263|24906430|23313552|27150721,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,NUFIP2,57532,Proteomics//HITS-CLIP//PAR-CLIP//pSILAC//qCLASH,21566225|24038734|27150721|26701625|33406413|23313552|24906430|23592263|24389009|22291592|22100165|27418678|23824327|35269913|26602609|24668909|20371350|23446348|26061048|27292025|34031238|22012620|21572407|26962949|31101765|24374217|23024010|34914716|30455455,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,NUMB,8650,Luciferase reporter assay//PAR-CLIP//HITS-CLIP,26849305|27292025|26962949|35269913|24038734|24389009|24906430|26061048|34031238|26701625|22291592,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,NUP62,23636,Sequencing//HITS-CLIP//PAR-CLIP,20371350|24038734|26701625|24906430|27292025|26061048|35269913|24389009|22927820|24668909|34031238|27150721|26602609|23446348|22291592|33406413|23313552|22100165|23592263|30455455|26962949,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,NUP98,4928,Proteomics//HITS-CLIP//PAR-CLIP//Microarrays//pSILAC,21566225|26061048|26701625|24038734|24389009|34031238|35269913|27150721|33406413|24906430|27418678|23313552|24374217|22100165|22927820|30455455|23592263|22102825,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,NUPL2,11097,Proteomics//PAR-CLIP,21566225|24668909,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,OGFOD1,55239,Proteomics//HITS-CLIP//pSILAC,21566225|27150721|26061048|27418678|34031238|33406413|24906430|24038734|24389009,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,OPA1,4976,CLASH//HITS-CLIP//PAR-CLIP,23622248|26061048|27150721|35269913|24906430|24389009|27418678|22291592|22927820|30455455|22100165,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PAM,5066,qRT-PCR//Western blot//HITS-CLIP//PAR-CLIP,26406332|26061048|24038734|23313552|22927820|27418678|33406413|24906430|35269913|24389009|34031238|30455455|24374217|24668909|27150721,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PAPLN,89932,PAR-CLIP//HITS-CLIP,20371350|24389009,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PCBP2,5094,FACS//qRT-PCR//Western blot//PAR-CLIP//HITS-CLIP,24796666|26701625|24038734|27292025|24389009|22473208|34031238|26061048|24906430|35269913|23313552|22100165|23592263|27150721|24668909|22012620|26962949|22927820|30455455|24374217|27418678|30742093|33406413,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PDGFRA,5156,Immunoblot//In situ hybridization//Luciferase reporter assay//Microarray//qRT-PCR//Western blot//HITS-CLIP//Luciferase Reporter Assay//Western Blot//PAR-CLIP,22479456|23805317|24837198|27302634|24038734|24389009|23024010|35269913|31101765|34031238,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PDGFRB,5159,In situ hybridization//Luciferase reporter assay//qRT-PCR//Western blot//HITS-CLIP//Luciferase Reporter Assay//Western Blot,23805317|24837198|26324236|24389009|24038734|34031238|35269913|30455455|23313552|27418678|23024010,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PDXK,8566,PAR-CLIP//HITS-CLIP//Biotin-Microarrays,26701625|33406413|24389009|27150721|24374217|26061048|24906430|22473208|34031238|24038734|27292025|23313552|22927820|27418678|26226348|22102825,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PEA15,8682,Microarray//qRT-PCR//Sequencing//Western blot//HITS-CLIP//Biotin-Microarrays//PAR-CLIP//Microarrays//R-Seq,20388802|20371350|22815788|24389009|22102825|33406413|27292025|24668909|24906430|22927820|24038734|23592263|26701625|23446348|30455455|22012620|26061048|35269913|19584398|27418678|22291592|30670076|34031238,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PEG10,23089,PAR-CLIP//HITS-CLIP//R-Seq//Biotin-Microarrays//Microarrays,23446348|26602609|35269913|24389009|23313552|27292025|26061048|26701625|34031238|30670076|26962949|30455455|24906430|22102825|24374217|22291592|23592263|20371350|24038734|22927820|25768906|33406413|21602795|24668909,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PER1,5187,qRT-PCR//HITS-CLIP,25864118|24374217|27150721|24389009,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PHF19,26147,PAR-CLIP//Sequencing//HITS-CLIP//Microarrays//qCLASH//Biotin-Microarrays//R-Seq,20371350|23446348|33406413|30742093|22100165|22102825|29386283|26061048|26701625|27150721|24906430|23024010|33956915|23592263|19584398|22927820|22291592|23313552|30670076|24668909|24389009|30455455,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PIGT,51604,CLASH//HITS-CLIP//PAR-CLIP//Biotin-Microarrays,23622248|24389009|24038734|33406413|24906430|26061048|27418678|27150721|27292025|26701625|22927820|23592263|24668909|24374217|22102825|34031238|35269913,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PIK3CG,5294,Flow//qRT-PCR//Western blot,27073535,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PKP2,5318,Proteomics//HITS-CLIP//pSILAC//PAR-CLIP,21566225|24906430|27418678|26701625|26061048|24389009,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PLA2G2D,26279,PAR-CLIP,23592263|21572407,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PLCG1,5335,Proteomics//HITS-CLIP//PAR-CLIP//pSILAC//Biotin-Microarrays,21566225|26061048|30455455|24389009|27292025|22012620|24038734|27150721|27418678|24906430|34031238|33406413|23313552|26602609|22102825|23024010|22100165,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PLIN3,10226,Proteomics//HITS-CLIP//PAR-CLIP//pSILAC,21566225|24389009|23592263|26701625|27292025|24906430|34031238|26061048,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PLPBP,11212,Proteomics//R-Seq//PAR-CLIP//HITS-CLIP//pSILAC//Biotin-Microarrays//Microarrays,21566225|30670076|23446348|24389009|22100165|24906430|23313552|34031238|22102825|22291592|35269913,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PNPLA6,10908,Proteomics//PAR-CLIP//HITS-CLIP,21566225|27292025|34031238|24389009|26701625|24038734|35269913|33406413|23024010|26061048,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PODXL,5420,PAR-CLIP//HITS-CLIP//Microarrays//R-Seq,22012620|27150721|22102825|33406413|26061048|34031238|24906430|30455455|24389009|24668909|30742093|24038734|23313552|26701625|30670076|22291592|27418678|24374217|23592263|27292025,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,POGZ,23126,Sequencing//HITS-CLIP//PAR-CLIP//Biotin-Microarrays,20371350|26061048|24374217|26701625|22927820|27292025|27150721|31101765|22012620|24906430|24668909|24389009|35269913|22102825|22100165|24038734|34031238|23592263|21572407|22291592|33406413|30455455,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,POLD1,5424,Proteomics//pSILAC//HITS-CLIP//PAR-CLIP,21566225|34031238|27292025|26701625|33406413|24038734,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,POLL,27343,PAR-CLIP//HITS-CLIP,26701625|23592263|23313552,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,POLR2A,5430,Proteomics//PAR-CLIP//Biotin-Microarrays//pSILAC,21566225|26701625|23592263|27292025|22102825|24668909,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,POLR3E,55718,CLASH//HITS-CLIP//PAR-CLIP,23622248|30455455|24389009|26061048|33406413|24906430|24374217|22927820|34031238|22012620,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,POP1,10940,Proteomics//HITS-CLIP//PAR-CLIP//pSILAC,21566225|33406413|27292025|26701625|23592263|27150721,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,POTED,317754,HITS-CLIP,23313552|22927820,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,POU2F1,5451,Sequencing//HITS-CLIP//Biotin-Microarrays//PAR-CLIP//Microarrays,20371350|27150721|22102825|24906430|30455455|26602609|24389009|26061048|26701625|34031238|23592263|27418678|23446348|22291592|35269913|24668909|22012620|22100165|27292025|33406413|24398324|21572407,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,POU5F1,5460,Luciferase reporter assay//qRT-PCR//Western blot,24457968,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PPARA,5465,Luciferase reporter assay//qRT-PCR//Western blot//PAR-CLIP//HITS-CLIP,26330104|31885789|26701625|30455455|26061048|24389009|23592263|24038734|22927820,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PPP1CC,5501,Luciferase reporter assay//qRT-PCR//Western blot//HITS-CLIP//PAR-CLIP,26111201|27150721|24906430|24038734|26602609|26061048|33406413|23313552|30455455|20371350|34031238|24389009|26701625|27292025|22927820|23592263|25768906|22100165|24668909|27418678|30742093|26962949,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PPP1R10,5514,Luciferase reporter assay//HITS-CLIP//PAR-CLIP//Biotin-Microarrays,23426265|27150721|23313552|23592263|24906430|24038734|24398324|27292025|33406413|22100165|34031238|26701625|24668909|22291592|21572407|35269913|24389009|22102825|26061048,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PPP1R11,6992,PAR-CLIP//Microarrays//HITS-CLIP//R-Seq//Biotin-Microarrays,27292025|22102825|34031238|27150721|30670076|24668909|33406413|26061048|24038734|26701625|24374217|23592263|24906430|23313552|19584398,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PPP3R1,5534,Sequencing//PAR-CLIP//Biotin-Microarrays//R-Seq,20371350|26701625|22102825|23592263|30670076,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PPP6R3,55291,Proteomics//HITS-CLIP//PAR-CLIP//pSILAC,21566225|24389009|27150721|22100165|24038734|26061048|27292025|35269913|23313552|34031238|23446348|24906430|26701625|33406413|23592263|24668909,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PRIM1,5557,Proteomics//pSILAC//PAR-CLIP,21566225|22291592|22100165|24668909,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PRKD1,5587,Luciferase reporter assay//qRT-PCR//Western blot,26895471,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PRKRIR,5612,Sequencing,20371350,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PRO0992,55436,Proteomics,21566225,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PROSC,11212,Proteomics,21566225,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PROSER1,80209,Sequencing//HITS-CLIP//PAR-CLIP//Biotin-Microarrays,20371350|35269913|24906430|27150721|23592263|22927820|33406413|30455455|22291592|27292025|26061048|23313552|26962949|24389009|24374217|34031238|26701625|24668909|22102825|24038734|22100165|30742093|24398324|22012620,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PRPF40A,55660,Proteomics//HITS-CLIP//PAR-CLIP//pSILAC,21566225|24906430|35269913|26701625|24668909|31101765|27150721|22291592|27292025|22100165|24038734|26061048|23592263|24389009|34031238,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PRR12,57479,CLASH//PAR-CLIP//HITS-CLIP,23622248|26701625|24389009|34031238|27292025|33406413|27150721|24906430|24038734|26061048|22473208|22927820|35269913|22291592|23024010|22100165|30455455|23592263,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PRR3,80742,CLASH//Biotin-Microarrays//HITS-CLIP,23622248|22102825|30455455|24389009,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PRRC2B,84726,CLASH//HITS-CLIP//PAR-CLIP,23622248|24389009|24906430|30455455|27418678|27150721|26701625|24038734|24374217|23313552|35269913|27292025|23824327|23592263|22291592|34031238|25768906|26602609|26061048|24668909|33406413|30742093,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PTCD3,55037,CLASH//HITS-CLIP//PAR-CLIP//Microarrays,23622248|30455455|24668909|22927820|27150721|26061048|22102825|24389009|24906430,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PTMS,5763,Proteomics//PAR-CLIP//Biotin-Microarrays//Microarrays//pSILAC,21566225|27292025|22102825|26701625|24668909|23592263,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PTPRJ,5795,PAR-CLIP//HITS-CLIP//Immunohistochemistry (IHC),26701625|27418678|26061048|24906430|24389009|24668909|27150721|23592263|23313552|22100165|24374217|33406413|24038734|27292025|35269913|34031238|26962949|22927820|33192072,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PUM2,23369,Sequencing//HITS-CLIP//PAR-CLIP,20371350|27150721|23592263|24389009|22927820|28735896|24906430|26061048|30455455|26701625|27292025|35269913|24668909|23313552|22100165|23446348|34031238|26962949|27418678|24374217|24038734|22012620,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PUS7,54517,Proteomics//HITS-CLIP//pSILAC,21566225|34031238|27150721|22473208|35269913,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PWP2,5822,Proteomics//Biotin-Microarrays//PAR-CLIP//pSILAC,21566225|22102825|22100165|23592263,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PYCR1,5831,Proteomics//HITS-CLIP//pSILAC//Microarrays//PAR-CLIP,21566225|26602609|33406413|17540599|23592263|26701625,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,PYGB,5834,Proteomics//Biotin-Microarrays//HITS-CLIP//PAR-CLIP//pSILAC//R-Seq,21566225|22102825|24038734|26061048|24389009|27292025|27418678|26701625|27150721|30670076|24906430,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,QDPR,5860,Proteomics//Biotin-Microarrays//Microarrays//HITS-CLIP//pSILAC,21566225|22102825|19584398|27418678|24389009|35269913,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,RAB11FIP4,84440,PAR-CLIP//HITS-CLIP,26701625|24389009|27150721|30455455|24374217,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,RAB3GAP2,25782,Proteomics//HITS-CLIP//PAR-CLIP//pSILAC,21566225|35269913|24389009|33406413|34031238|22291592|24038734|26701625|23313552|24374217|24906430|22927820|23592263|26061048,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,RAD51,5888,Luciferase reporter assay//qRT-PCR//Western blot//Microarrays//PAR-CLIP//HITS-CLIP,26670277|22102825|22291592|26061048,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,RAE1,8480,Proteomics//HITS-CLIP//Biotin-Microarrays//PAR-CLIP//pSILAC//Microarrays,21566225|26061048|22927820|24906430|24389009|22102825|27292025|24668909|27150721|30455455|19584398|26701625,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,RALB,5899,Proteomics//pSILAC//HITS-CLIP,21566225|34031238,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,RALY,22913,PAR-CLIP//HITS-CLIP,26701625|34031238|22473208|27292025|35269913|27150721|24038734|24906430|30455455|24389009|24374217,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,RAP2A,5911,CLASH//HITS-CLIP//PAR-CLIP,23622248|24389009|22291592|23446348|30455455|26061048|35269913|22100165|26701625|23592263|24906430|31101765,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,RBCK1,10616,Proteomics//PAR-CLIP//HITS-CLIP//Microarrays,21566225|26701625|23824327|27150721|27292025|24389009|23592263|22100165|17540599|30742093|23024010,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,RBM12,10137,Proteomics//HITS-CLIP//PAR-CLIP//pSILAC,21566225|26061048|26701625|22291592|24389009|22012620|35269913|33406413|34031238|27150721|26962949|30455455|24906430|22100165|24668909|23592263|22473208|24374217|27418678|24038734|26602609|27292025|22927820,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,RBM15B,29890,CLASH//HITS-CLIP//PAR-CLIP,23622248|34031238|26701625|24906430|35269913|27150721|24389009|33406413|23024010|27292025|26061048|23592263|27418678|22927820|24038734|23313552|24374217|24668909|30455455|30742093,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,RBM26,64062,Proteomics//PAR-CLIP//HITS-CLIP//pSILAC,21566225|24668909|24389009|24374217|27150721|22927820|26701625|30455455|23592263|21572407|22100165|23313552|26061048|28925592|23446348|22291592,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,RBM33,155435,CLASH//HITS-CLIP//PAR-CLIP,23622248|34031238|26701625|24038734|26061048|35269913|22100165|30455455|30742093|24389009|33406413|22291592|24906430|27292025|27150721|26962949|24668909|27418678,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,RBP2,5948,Luciferase reporter assay,27453008,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,RCAN1,1827,Immunohistochemistry//Luciferase reporter assay//qRT-PCR//Western blot//PAR-CLIP//Microarrays//HITS-CLIP//Biotin-Microarrays//R-Seq,28292468|23446348|19584398|24389009|22102825|24038734|27418678|30670076,Breast cancerous tissues
hsa-miR-34a-5p,MIMAT0000255,RCN1,5954,Proteomics//HITS-CLIP//Biotin-Microarrays//PAR-CLIP//pSILAC,21566225|24038734|24389009|34031238|22102825|27292025|33406413|35269913|24374217,Breast cancerous tissues
